generation,N_shifts,logPrior,logLik,eventRate,acceptRate
32400000,5,20.1476,-34.0411,1.67157,0.295003
32500000,3,15.4776,-43.6311,1.70772,0.3037
32600000,3,14.4628,-53.3892,1.77617,0.297698
32700000,3,9.04053,-42.8158,2.13114,0.298403
32800000,2,9.71029,-36.0768,0.750751,0.30061
32900000,3,12.6189,-57.3171,1.72862,0.298505
33000000,3,9.98538,-44.5712,2.6178,0.299217
33100000,2,10.1339,-47.155,0.581782,0.297047
33200000,5,18.3995,-54.2652,2.30899,0.297541
33300000,2,9.57478,-51.3985,1.2898,0.299356
33400000,3,10.8324,-53.8176,2.30607,0.295337
33500000,3,12.5181,-40.542,3.72939,0.29696
33600000,2,10.6142,-34.3867,1.80687,0.296692
33700000,3,14.3734,-48.3372,1.51051,0.29752
33800000,2,8.90303,-41.6293,0.840826,0.292395
33900000,6,25.9164,-45.8784,2.43515,0.29334
34000000,4,15.3044,-34.3638,3.37095,0.29203
34100000,4,15.5045,-54.1464,2.64364,0.29093
34200000,2,11.2404,-50.4507,0.885668,0.291143
34300000,6,20.1772,-41.5479,2.81433,0.292656
34400000,2,11.364,-51.4848,0.961,0.295956
34500000,5,18.2548,-72.9245,3.53848,0.295208
34600000,4,16.9257,-28.4756,1.61523,0.29192
34700000,5,16.3542,-56.1561,2.92455,0.299205
34800000,6,21.6602,-51.4844,6.5746,0.2967
34900000,4,10.7695,-34.4762,5.85179,0.29211
35000000,4,18.2828,-40.266,1.6179,0.298698
35100000,2,11.2244,-48.2005,1.68715,0.293978
35200000,3,12.3943,-46.428,0.811662,0.293879
35300000,4,16.2639,-46.4951,1.00208,0.293797
35400000,3,13.5962,-43.3865,1.69017,0.288383
35500000,3,12.6036,-34.8102,3.29634,0.293569
35600000,3,15.5836,-50.0345,1.65021,0.293473
35700000,5,16.6448,-43.6707,2.67384,0.293393
35800000,2,10.9741,-39.9182,1.43714,0.288071
35900000,3,10.5787,-46.2604,3.30262,0.2862
36000000,3,13.4012,-51.389,3.12928,0.28796
36100000,4,15.2147,-45.6006,0.583516,0.288359
36200000,4,15.4389,-53.402,1.44591,0.295338
36300000,9,23.8936,-39.3652,5.95017,0.289608
36400000,6,16.3957,-55.6843,6.28624,0.28865
36500000,3,12.4292,-45.3901,4.20649,0.290795
36600000,3,11.4307,-59.8465,2.44423,0.299938
36700000,3,12.7473,-45.947,1.19706,0.292058
36800000,4,17.6967,-45.2945,0.486976,0.295766
36900000,2,10.4736,-63.6808,1.06065,0.309867
37000000,4,19.894,-41.566,1.3446,0.29216
37100000,3,7.17559,-57.19,0.59823,0.293426
37200000,3,10.3711,-42.0373,2.69938,0.292737
37300000,4,15.5324,-37.0257,2.03078,0.296285
37400000,5,17.1033,-52.2038,2.0903,0.30414
37500000,2,10.8124,-39.3903,1.55379,0.295927
37600000,4,13.1782,-40.8612,5.40337,0.295195
37700000,4,14.833,-57.5868,1.46954,0.303256
37800000,2,9.02165,-52.0138,2.18175,0.303078
37900000,3,12.5302,-40.6267,2.64238,0.295941
38000000,4,15.4413,-44.4868,1.78678,0.29236
38100000,5,16.1505,-41.3442,7.55414,0.29118
38200000,2,8.81415,-58.6226,1.30184,0.294317
38300000,3,12.8237,-40.7034,2.33882,0.294024
38400000,3,14.7896,-50.4198,2.62106,0.294383
38500000,4,16.1893,-53.8114,1.51004,0.296721
38600000,2,10.303,-48.771,1.63762,0.295785
38700000,2,7.57141,-54.3898,0.489796,0.305303
38800000,7,23.1153,-45.2624,4.5474,0.296321
38900000,3,14.6364,-51.1658,2.1437,0.30398
39000000,5,20.0747,-32.8547,2.13601,0.297673
39100000,4,17.8302,-55.9073,1.3125,0.29669
39200000,2,10.8357,-45.8394,0.8067,0.282275
39300000,5,21.1415,-32.3446,2.73226,0.296828
39400000,3,12.3508,-51.6027,2.65206,0.295571
39500000,6,25.6147,-42.3655,2.22383,0.288258
39600000,3,11.6996,-53.1254,3.16239,0.299404
39700000,2,6.4005,-54.6532,2.5192,0.29824
39800000,2,11.0837,-40.4701,1.78575,0.294004
39900000,2,11.8613,-54.6349,0.410216,0.294623
40000000,5,16.3974,-38.6567,1.48249,0.294364
40100000,2,10.9994,-33.9706,0.813369,0.294336
40200000,2,11.81,-39.0432,0.500976,0.29455
40300000,3,9.62981,-60.7183,1.9924,0.30006
40400000,4,18.4594,-43.2193,0.756701,0.298606
40500000,2,9.43672,-63.3382,1.53083,0.298592
40600000,7,9.26087,-43.5779,6.49672,0.2955
40700000,2,11.9974,-37.6867,1.40333,0.293695
40800000,3,12.0787,-58.9806,4.60159,0.296288
40900000,2,8.14045,-53.2824,0.921441,0.303533
41000000,4,16.4669,-38.014,2.29783,0.293372
41100000,2,9.88442,-75.809,0.414841,0.293489
41200000,5,17.431,-51.7338,1.8937,0.299648
41300000,8,30.2159,-54.3016,3.83476,0.298116
41400000,2,10.3325,-56.4975,1.07174,0.29785
41500000,6,25.2661,-40.1944,2.50441,0.298104
41600000,4,15.3068,-45.6071,1.42057,0.298548
41700000,3,12.9323,-44.9627,3.14612,0.294793
41800000,5,16.0273,-59.3877,3.96864,0.29823
41900000,4,15.0123,-45.4322,3.91764,0.300543
42000000,6,24.2732,-23.974,4.07557,0.301464
42100000,4,18.0174,-42.5826,1.92764,0.300417
42200000,9,27.0058,-34.0255,8.01983,0.298385
42300000,4,15.8844,-40.469,4.45015,0.298283
42400000,3,14.36,-29.7029,1.62215,0.300304
42500000,6,17.9402,-50.6201,4.22347,0.29643
42600000,3,12.59,-44.5791,3.46598,0.295588
42700000,2,9.45111,-32.4885,1.49161,0.29028
42800000,3,15.803,-32.9385,1.51726,0.290625
42900000,3,14.252,-49.7015,0.909919,0.291505
43000000,4,11.7747,-39.4873,1.57444,0.29013
43100000,4,16.2206,-50.1834,1.80968,0.299233
43200000,2,11.855,-46.5747,0.895436,0.295803
43300000,6,23.3485,-36.257,4.93142,0.296145
43400000,5,19.1341,-53.1551,3.44075,0.299297
43500000,5,17.3764,-52.8138,6.82048,0.295276
43600000,2,11.4067,-42.705,1.28925,0.296519
43700000,2,8.44661,-65.05,2.39502,0.298966
43800000,4,15.0878,-38.5003,2.28672,0.292233
43900000,3,11.3311,-48.4806,0.539957,0.294047
44000000,5,19.7368,-41.7348,2.83395,0.295844
44100000,3,12.997,-51.3924,0.930454,0.296256
44200000,4,15.792,-49.0569,2.11837,0.293445
44300000,5,23.7318,-50.1128,1.80333,0.299018
44400000,4,15.4252,-49.8627,2.87572,0.291895
44500000,3,14.6973,-41.579,2.26877,0.298673
44600000,3,14.4137,-53.9988,1.85501,0.295555
44700000,10,37.8193,-42.4632,3.40372,0.298377
44800000,2,9.51598,-55.6678,1.13544,0.30286
44900000,5,19.5177,-42.8968,2.88571,0.293818
45000000,2,5.33371,-53.8203,1.14608,0.301983
45100000,6,23.1433,-49.6715,4.74705,0.31036
45200000,7,25.6339,-50.1839,3.95682,0.299196
45300000,4,14.7515,-55.6593,1.99641,0.29762
45400000,5,18.3658,-48.651,2.326,0.30507
45500000,3,13.7811,-35.9485,3.20321,0.303374
45600000,2,10.6439,-37.2542,0.798833,0.298824
45700000,5,19.9333,-51.0353,1.98966,0.300664
45800000,6,20.841,-46.9096,4.33036,0.289735
45900000,2,11.5505,-44.1538,1.27087,0.297976
46000000,4,13.4805,-33.5618,2.9329,0.294708
46100000,5,14.3325,-46.0964,3.20823,0.297675
46200000,2,11.8407,-56.5664,0.42071,0.300218
46300000,6,16.1377,-33.4917,8.32365,0.298273
46400000,3,11.2453,-44.0926,1.79491,0.294468
46500000,3,14.6249,-51.1845,2.21804,0.29506
46600000,3,12.2896,-62.8646,3.06458,0.299627
46700000,6,20.7155,-51.7665,3.18881,0.304104
46800000,2,8.00398,-55.0798,1.15489,0.2939
46900000,2,8.16125,-31.4581,3.53619,0.304031
47000000,3,13.801,-47.9848,1.40702,0.298622
47100000,6,19.1055,-51.8393,2.98264,0.299009
47200000,2,10.7994,-82.9567,0.945699,0.291957
47300000,9,28.5739,-57.1007,3.88273,0.298656
47400000,2,7.49497,-36.4743,2.65627,0.298751
47500000,3,10.4504,-43.3868,0.77937,0.303358
47600000,5,16.3471,-42.2983,3.6947,0.303297
47700000,3,14.3922,-57.8657,1.36949,0.29764
47800000,2,11.5881,-49.4,0.739062,0.302885
47900000,3,12.7473,-44.6218,2.38455,0.301842
48000000,4,19.6596,-33.807,0.936651,0.301774
48100000,3,9.58935,-68.2813,2.94858,0.301087
48200000,3,13.07,-47.088,0.736263,0.300107
48300000,3,7.8024,-60.2473,1.7284,0.297763
48400000,2,8.25533,-45.5748,2.10472,0.299797
48500000,5,17.3819,-43.0388,4.07376,0.299663
48600000,3,13.3864,-38.1353,2.10741,0.298892
48700000,6,20.59,-37.4917,4.38823,0.296545
48800000,3,15.4359,-50.839,0.962006,0.29571
48900000,2,10.2187,-55.3339,0.7268,0.294628
49000000,2,11.1088,-46.5435,0.398724,0.300636
49100000,5,14.6747,-43.8552,3.39754,0.295674
49200000,4,15.0214,-47.8887,2.84029,0.29616
49300000,7,27.196,-47.0388,1.47262,0.298838
49400000,2,9.5967,-47.1463,1.93951,0.298028
49500000,2,9.12032,-47.1792,1.06542,0.28945
49600000,3,14.3605,-52.1223,0.895023,0.296807
49700000,8,25.5107,-51.2909,2.87042,0.296256
49800000,4,15.6947,-51.5014,2.4547,0.296361
49900000,2,12.3785,-46.3496,0.738175,0.28922
50000000,2,11.1975,-41.2606,1.38077,0.289185
50100000,2,7.18577,-49.8225,1.79962,0.28787
50200000,3,11.4161,-47.5131,5.12488,0.294243
50300000,6,17.8685,-50.7037,1.1487,0.290706
50400000,4,19.9056,-33.7082,1.72459,0.28964
50500000,2,9.85091,-58.6806,0.964238,0.293675
50600000,2,10.653,-41.1125,0.793196,0.292415
50700000,2,11.9309,-40.739,0.599361,0.290436
50800000,3,13.9269,-42.7649,1.99801,0.28161
50900000,2,9.56009,-43.1648,0.874129,0.293309
51000000,3,15.4475,-43.691,1.75913,0.293996
51100000,6,23.5878,-54.7928,2.73514,0.291027
51200000,3,11.9437,-54.1617,1.85242,0.295506
51300000,5,21.5631,-35.7674,1.90638,0.295284
51400000,4,15.1542,-40.6852,1.67509,0.296903
51500000,2,9.94041,-67.6332,2.43276,0.296185
51600000,3,11.9101,-58.7513,1.06764,0.29694
51700000,4,13.4435,-40.1187,4.94506,0.29599
