generation,N_shifts,logPrior,logLik,eventRate,acceptRate
10700000,4,23.8931,28.3215,1.19925,0.310916
10800000,9,43.1888,42.9084,6.36234,0.320121
10900000,3,18.4399,38.844,0.889438,0.31388
11000000,5,27.6386,48.5209,3.06172,0.310394
11100000,6,29.6926,42.411,3.77999,0.30632
11200000,2,13.3958,26.2949,2.64017,0.311341
11300000,7,32.2253,52.3699,6.27737,0.320194
11400000,3,20.8752,47.4447,0.535537,0.311821
11500000,5,27.1052,32.6155,1.84435,0.33011
11600000,3,19.9785,55.6153,1.3346,0.315246
11700000,5,29.2483,34.6252,1.83185,0.315908
11800000,5,20.3486,57.848,4.68884,0.306163
11900000,4,23.4837,64.5827,2.74883,0.305434
12000000,6,32.9768,47.6548,2.07912,0.305128
12100000,3,17.2728,43.9322,1.98048,0.301578
12200000,4,25.0754,3.55274,1.12739,0.302853
12300000,3,19.3066,40.8867,2.19801,0.31659
12400000,3,18.855,30.3961,2.59298,0.325403
12500000,5,25.3985,43.7436,1.66041,0.307274
12600000,2,12.1042,39.4883,0.521079,0.326099
12700000,4,20.1924,42.02,3.40371,0.316209
12800000,4,24.7735,20.0742,1.57586,0.309132
12900000,7,33.4231,47.2411,3.1934,0.312823
13000000,9,41.6819,44.9394,4.5281,0.310639
13100000,5,26.1493,45.4958,1.90529,0.311989
13200000,5,21.0808,59.2468,2.15437,0.312382
13300000,4,22.871,42.2801,2.87787,0.30987
13400000,4,20.9701,47.3792,1.80243,0.308688
13500000,8,41.006,46.9599,3.94891,0.312909
13600000,3,16.097,35.5139,2.47008,0.312956
13700000,5,23.1085,26.2825,2.6527,0.326108
13800000,10,40.5816,51.274,5.48187,0.313063
13900000,3,17.1095,22.6797,1.17148,0.3339
14000000,5,28.0409,54.6743,1.89185,0.323085
14100000,6,27.1112,41.9046,3.76037,0.313683
14200000,8,36.5033,52.6141,7.3317,0.313729
14300000,4,20.6886,18.4521,5.47352,0.319406
14400000,4,21.5027,28.8995,1.63738,0.316798
14500000,6,29.3989,39.6736,2.48842,0.32838
14600000,4,23.9849,45.2438,1.2746,0.321664
14700000,7,36.2224,41.7338,3.08592,0.316604
14800000,4,21.4993,37.2977,3.33385,0.318518
14900000,7,34.6285,62.5205,2.95259,0.31866
15000000,5,23.2737,32.4337,1.2938,0.314588
15100000,6,28.1706,52.3359,3.96609,0.312385
15200000,3,20.1574,13.6414,1.66784,0.311786
15300000,8,36.2154,47.4551,4.3564,0.3088
15400000,5,26.2303,39.9063,2.96136,0.31368
15500000,4,17.1692,37.3287,2.86915,0.305815
15600000,4,17.5719,43.1692,2.95936,0.315734
15700000,4,25.7279,33.7886,1.56389,0.308186
15800000,5,26.35,49.1523,2.53457,0.310755
15900000,4,20.9002,49.7098,3.62283,0.312407
16000000,7,38.6349,50.7779,2.80143,0.308809
16100000,5,27.8312,40.415,2.37577,0.304306
16200000,4,20.5693,40.1463,2.50121,0.30713
16300000,5,27.9718,44.7687,3.70898,0.305748
16400000,6,29.9086,40.8284,5.40668,0.316155
16500000,5,25.5362,25.6792,3.59168,0.30916
16600000,10,48.8001,34.0614,2.84395,0.308005
16700000,5,25.8778,52.5217,3.20168,0.319085
16800000,5,27.142,9.21378,2.05126,0.308557
16900000,7,29.3064,45.2001,2.74178,0.30878
17000000,3,16.8588,60.352,1.7505,0.32495
17100000,6,29.1125,40.5936,2.1014,0.31027
17200000,3,18.9351,29.054,1.98133,0.32023
17300000,2,15.5926,40.13,1.84608,0.310184
17400000,4,19.7572,56.107,5.30027,0.322037
17500000,6,31.796,46.4439,2.14922,0.312171
17600000,4,21.6877,44.2516,3.28648,0.320364
17700000,5,25.7033,53.5463,3.74447,0.30731
17800000,3,18.8644,28.3799,1.88022,0.311978
17900000,3,16.0974,38.4729,2.92041,0.313288
18000000,7,34.7726,40.1953,4.16901,0.310577
18100000,3,18.4226,50.3193,3.47197,0.307985
18200000,4,21.4464,57.1109,1.78856,0.312036
18300000,6,28.1839,48.9514,2.04125,0.311029
18400000,4,19.8607,49.4263,2.55941,0.30602
18500000,5,26.7198,45.1845,4.30667,0.29433
18600000,5,25.4449,46.1472,3.35058,0.298138
18700000,6,30.1204,46.7547,2.39298,0.29437
18800000,3,15.619,59.644,2.85444,0.296122
18900000,4,20.5197,33.969,2.66156,0.31459
19000000,3,17.4325,35.9875,3.94178,0.307784
19100000,4,19.3422,51.653,2.23307,0.308688
19200000,4,22.203,35.4746,1.74497,0.307207
19300000,7,31.0272,44.2642,3.62137,0.313978
19400000,4,20.555,38.0819,3.75241,0.318227
19500000,3,19.6526,43.8083,0.980955,0.309148
19600000,3,20.6912,54.0435,0.941573,0.2866
