generation,N_shifts,logPrior,logLik,eventRate,acceptRate
21600000,5,17.4278,58.9265,2.86192,0.251163
21700000,6,33.3268,77.0345,1.41162,0.224846
21800000,6,29.5755,57.3224,3.52737,0.254185
21900000,4,24.2127,48.539,2.823,0.252667
22000000,4,23.6567,80.9087,1.52552,0.226107
22100000,4,23.9321,70.0164,1.02753,0.22667
22200000,6,21.6775,81.795,5.831,0.22688
22300000,5,26.1993,83.5658,2.0609,0.22366
22400000,5,28.9088,64.6206,1.08497,0.227593
22500000,3,12.5345,70.3309,2.73121,0.247332
22600000,5,24.727,71.7709,4.80353,0.24954
22700000,4,19.9288,74.3722,5.83388,0.235259
22800000,6,28.7897,79.3533,3.56695,0.233238
22900000,3,13.6864,76.0838,1.34594,0.230636
23000000,6,29.1457,62.1221,4.66388,0.235318
23100000,5,28.2373,77.8692,2.21831,0.23586
23200000,4,20.2726,68.466,4.26193,0.235341
23300000,9,40.0799,80.4694,3.77439,0.22658
23400000,5,16.6413,75.2191,6.32615,0.222803
23500000,3,16.8321,57.3314,4.93833,0.226057
23600000,4,23.7853,42.5295,1.30362,0.230281
23700000,2,13.5993,62.6486,2.24052,0.23501
23800000,9,44.8414,70.8841,2.74621,0.22765
23900000,3,16.4351,68.9136,1.08393,0.229761
24000000,7,41.2692,61.032,1.73225,0.239917
24100000,7,31.8093,56.0334,3.08353,0.22916
24200000,3,14.5051,75.1809,2.06242,0.23904
24300000,5,21.1755,67.1868,3.54237,0.226361
24400000,6,27.7422,62.9457,1.98206,0.238385
24500000,6,29.3025,69.776,4.79786,0.232184
24600000,4,20.0537,78.2231,2.17225,0.227977
24700000,4,21.2676,80.1633,3.82818,0.235147
24800000,4,23.7581,73.8895,2.28044,0.22596
24900000,7,31.2833,81.1257,6.51145,0.230939
25000000,4,23.8775,73.888,1.45339,0.233842
25100000,4,21.0568,74.6121,1.67117,0.223056
25200000,5,21.9488,68.2148,4.6144,0.223968
25300000,10,46.8172,57.1644,5.37257,0.27026
25400000,6,33.995,72.7403,2.2019,0.2286
25500000,5,20.0049,65.4646,3.59487,0.241685
25600000,7,33.7097,72.2476,5.07848,0.25966
25700000,5,23.3538,69.0633,2.17966,0.229214
25800000,6,24.7608,82.199,4.21906,0.2478
25900000,9,46.8691,79.9768,3.57912,0.229262
26000000,5,25.1407,52.0357,3.44725,0.254726
26100000,5,22.6656,75.9402,3.31924,0.237725
26200000,4,15.39,66.1252,2.58353,0.24809
26300000,5,23.8388,79.6684,3.175,0.253325
26400000,11,54.2547,87.8998,6.90251,0.22873
26500000,8,31.2517,87.2667,5.32403,0.242797
26600000,3,20.2422,61.5,0.977652,0.241715
26700000,3,14.9614,66.9824,2.79301,0.24131
26800000,3,18.7661,69.3359,1.62442,0.23554
26900000,3,10.7681,83.3783,2.68478,0.222472
27000000,4,23.7412,73.615,1.73394,0.231617
27100000,7,31.0904,83.9336,2.33595,0.22413
27200000,5,25.6098,82.2929,4.45158,0.240608
27300000,4,22.5554,67.2383,3.47672,0.224758
27400000,4,22.9702,67.9512,1.9866,0.2258
27500000,5,27.4589,82.631,1.99001,0.22237
27600000,5,28.7911,69.8915,3.13503,0.227235
27700000,4,23.5611,70.8076,2.48492,0.221135
27800000,3,17.4382,88.2844,1.63849,0.237606
27900000,3,16.252,75.116,3.08774,0.224425
28000000,8,38.2029,83.4215,5.18815,0.226527
28100000,4,14.7911,80.4078,0.796925,0.226635
28200000,5,27.3875,82.5574,2.52315,0.225793
28300000,4,13.9351,59.9389,3.47812,0.235781
28400000,6,29.366,49.9167,4.81906,0.235875
28500000,4,21.147,62.7683,2.82482,0.225169
28600000,7,31.3866,81.3686,2.85156,0.235194
28700000,3,18.2021,68.8967,0.338736,0.240985
