generation,N_shifts,logPrior,logLik,eventRate,acceptRate
246500000,3,18.8048,96.3392,0.78444,0.304385
246600000,2,13.3501,86.3612,0.88848,0.31448
246700000,5,30.9301,98.363,1.21813,0.3188
246800000,2,15.4502,100.771,1.94191,0.316814
246900000,2,14.9983,102.327,2.60577,0.317238
247000000,3,20.1295,97.8892,2.89475,0.31454
247100000,2,13.2978,95.9718,1.1581,0.322926
247200000,5,31.0764,77.6514,1.54599,0.318416
247300000,4,29.0681,85.994,1.97217,0.317346
247400000,3,20.9523,107.48,1.0294,0.3551
247500000,3,18.0698,99.3585,0.93886,0.332278
247600000,6,37.6965,92.5755,3.54114,0.31333
247700000,2,15.0742,101.683,1.23179,0.314285
247800000,5,33.8918,102.896,2.57152,0.328833
247900000,3,20.074,102.175,3.05536,0.31081
248000000,4,21.9163,98.2858,2.41678,0.314458
248100000,3,17.3942,99.1006,2.56212,0.320534
248200000,4,25.4312,113.811,1.70766,0.31047
248300000,7,40.8759,102.313,4.35017,0.316989
248400000,3,20.8293,99.0432,2.13643,0.319345
248500000,4,22.4408,98.4928,0.675707,0.318986
248600000,2,12.0534,103.029,1.60945,0.315738
248700000,7,39.9862,114.351,4.90301,0.311888
248800000,2,12.92,86.8587,2.11149,0.318866
248900000,8,44.8155,84.6597,5.70869,0.319892
249000000,2,17.0166,96.5362,1.19382,0.306727
249100000,3,18.0426,100.585,2.55464,0.319649
249200000,4,27.897,102.066,1.37339,0.317862
249300000,5,33.5931,90.1711,1.59137,0.32578
249400000,6,37.3984,111.046,4.30042,0.328753
249500000,8,48.4891,107.06,6.55137,0.327133
249600000,3,23.8489,76.4743,1.8512,0.321397
249700000,5,29.088,89.6883,2.78855,0.32563
249800000,6,30.6935,83.7336,5.26227,0.327702
249900000,3,15.9782,85.9817,1.61273,0.327506
250000000,6,38.9709,109.084,2.37459,0.323678
250100000,2,15.2674,98.4001,0.567861,0.326896
250200000,3,21.4796,98.2688,0.75137,0.318834
250300000,4,29.5954,105.937,1.50888,0.321801
250400000,3,20.037,106.535,4.03545,0.322473
250500000,3,15.6892,97.0585,2.36739,0.323525
250600000,2,15.8153,95.2396,0.85923,0.323367
250700000,6,32.8145,86.7296,6.31368,0.32431
250800000,2,12.9842,90.5687,1.91692,0.325001
250900000,4,24.0786,105.874,2.82116,0.317002
251000000,3,21.2244,91.565,1.34542,0.316462
251100000,7,41.9701,88.0469,3.80651,0.317287
251200000,5,32.1157,108.952,3.43739,0.311193
251300000,3,17.4695,81.9759,3.76035,0.317065
251400000,4,21.0997,86.4897,1.29828,0.31867
251500000,4,25.4285,90.2961,3.08695,0.31474
251600000,4,28.4941,89.9066,2.90165,0.318036
251700000,8,48.2525,103.566,2.44917,0.327386
251800000,4,22.6904,103.872,2.38788,0.32457
251900000,2,15.985,97.1458,0.706626,0.324569
252000000,4,20.4896,92.6079,1.56996,0.323258
252100000,3,18.9344,92.4741,1.52838,0.31351
252200000,2,16.8241,94.9844,1.27319,0.32793
252300000,4,26.5449,75.7535,0.911403,0.31444
252400000,2,13.1551,96.3798,3.61391,0.329485
252500000,2,14.5315,100.494,1.78333,0.326579
252600000,3,16.4223,97.7043,5.80851,0.32373
252700000,4,26.8374,84.6187,0.79702,0.32273
252800000,6,34.6165,89.6733,2.86362,0.319154
252900000,7,40.7498,101.155,1.57435,0.319223
253000000,3,20.9514,96.2481,2.5422,0.318011
253100000,9,54.9631,109.81,4.02777,0.331168
253200000,3,18.3148,95.4568,0.459882,0.312373
253300000,7,36.3417,101.77,4.80433,0.315411
253400000,2,14.7821,97.7695,2.35007,0.315442
253500000,5,28.1026,100.604,2.27896,0.314663
253600000,2,15.5362,98.1412,1.06665,0.320314
253700000,3,22.0324,109.653,2.73918,0.31539
253800000,4,23.344,86.6786,1.62955,0.317733
253900000,3,19.9079,100.112,1.53184,0.318693
254000000,3,21.2837,91.8975,0.786936,0.313617
254100000,2,14.1571,87.7794,0.72661,0.315227
254200000,8,45.7644,95.0084,5.48204,0.319506
254300000,2,13.8308,87.7192,1.99226,0.319931
254400000,3,20.7536,90.7544,1.32026,0.316667
254500000,2,14.6293,97.3409,2.53755,0.319232
254600000,4,26.2645,93.5402,2.81418,0.331951
254700000,3,24.5329,100.031,0.871525,0.318929
254800000,3,19.2881,98.9807,2.29683,0.317537
254900000,6,37.1945,99.6517,3.11602,0.317927
255000000,5,28.8005,110.209,2.8054,0.316441
255100000,3,20.3829,101.425,2.75084,0.325816
255200000,6,31.6975,104.467,3.85288,0.324652
255300000,3,19.6591,78.3682,2.70878,0.320575
255400000,2,15.474,93.2614,1.51948,0.33529
255500000,6,32.5793,78.7926,4.86847,0.322375
255600000,5,33.4114,95.4175,1.98347,0.322784
255700000,8,47.9146,74.6359,4.70209,0.309141
255800000,6,32.9069,97.6863,2.98418,0.319465
255900000,2,16.7306,73.5232,1.13016,0.306483
256000000,2,14.3126,98.1997,2.05345,0.33848
256100000,6,36.5316,93.271,2.68883,0.319682
256200000,2,16.2064,85.207,1.76172,0.31834
256300000,7,45.1045,96.1396,2.49272,0.3162
256400000,2,16.7593,95.1296,1.61047,0.323116
256500000,7,46.509,111.544,2.08627,0.316061
256600000,2,16.7393,94.7795,1.08995,0.30938
256700000,4,25.3319,95.1866,1.82482,0.323836
256800000,9,54.0065,117.055,4.26306,0.309897
256900000,5,31.0519,106.741,2.94296,0.31222
257000000,2,12.8788,96.7512,1.73553,0.323255
257100000,2,13.6604,86.1451,0.841899,0.32401
257200000,6,30.3015,94.9784,4.60163,0.31138
257300000,2,13.8448,90.2758,0.0759235,0.31676
257400000,2,17.1483,98.5102,0.616558,0.32048
257500000,2,12.1485,89.1174,1.58909,0.319841
257600000,2,16.3622,101.493,1.07933,0.321861
257700000,2,11.7124,71.0696,1.5255,0.319954
257800000,3,21.9076,101.825,1.24666,0.318357
257900000,3,20.004,91.866,0.797999,0.321506
258000000,6,33.1841,91.625,5.59566,0.318861
258100000,2,14.6553,98.2784,0.587589,0.321191
258200000,2,16.5072,83.5785,0.331438,0.31627
258300000,4,25.8733,100.142,1.57583,0.317003
258400000,5,30.3311,107.111,3.72697,0.316634
258500000,2,14.6922,78.921,1.84607,0.32812
258600000,4,25.6214,109.901,2.23871,0.320266
258700000,4,22.6983,73.8054,2.79066,0.322313
258800000,3,17.1618,88.4575,0.850491,0.316255
258900000,4,23.6663,92.3306,3.04295,0.311157
259000000,3,18.9846,94.9832,2.51958,0.31644
259100000,5,27.0669,85.5233,4.39325,0.322226
259200000,4,25.9335,91.71,1.98019,0.321552
259300000,5,29.5333,115.797,3.86223,0.325838
259400000,5,29.9714,104.542,3.38945,0.332632
259500000,3,18.9874,89.3405,3.42174,0.30587
259600000,3,18.4738,105.042,0.955028,0.322552
259700000,7,43.7945,93.9133,3.58639,0.326889
259800000,4,22.5487,98.5002,1.7361,0.321851
259900000,4,24.8122,92.9531,3.77694,0.319645
260000000,2,16.3632,73.6694,0.295314,0.32714
260100000,3,18.6526,98.9645,2.05217,0.313457
260200000,2,12.4926,78.16,1.72118,0.316879
260300000,4,26.7046,84.3011,2.54602,0.318019
260400000,9,47.8556,110.71,4.38763,0.324294
260500000,3,20.8529,94.5291,0.813508,0.321328
260600000,3,18.9004,99.5499,2.53344,0.320145
260700000,3,16.9524,87.8486,4.21085,0.320125
260800000,7,45.7653,105.188,3.87811,0.32785
260900000,2,11.8412,95.188,2.39502,0.320507
261000000,2,17.2192,90.5672,1.55096,0.312152
261100000,2,15.4661,105.703,0.850025,0.320393
261200000,4,24.6088,109.638,1.27642,0.321125
261300000,3,20.5172,109.828,1.88785,0.31759
261400000,5,30.1398,116.418,5.94565,0.317878
261500000,6,36.2377,78.9972,2.8457,0.34194
261600000,2,15.0363,98.7085,1.40749,0.31232
261700000,3,19.4406,102.22,2.42514,0.316631
261800000,3,21.6614,90.0816,1.60037,0.342549
261900000,2,8.68566,101.091,2.87947,0.317202
262000000,2,13.9261,97.7196,2.02559,0.31844
262100000,4,19.0588,98.5574,2.05611,0.3157
262200000,2,14.7521,96.7479,0.253862,0.316536
262300000,5,32.9557,87.7618,3.41484,0.313995
262400000,2,15.4154,80.7846,1.14181,0.318402
262500000,4,21.7457,92.0789,3.50805,0.33141
262600000,7,34.5515,109.203,4.62847,0.331241
262700000,4,27.6816,120.136,1.96617,0.313327
262800000,3,17.9918,99.9937,1.98356,0.31684
262900000,6,34.2443,118.356,2.66914,0.329285
263000000,5,31.7026,96.0642,3.07363,0.315849
263100000,4,26.564,71.8225,2.386,0.319415
263200000,5,30.4261,91.4907,2.9375,0.40456
263300000,3,22.5071,98.7452,2.39169,0.327427
263400000,2,16.2431,85.5456,1.25328,0.31646
263500000,2,12.5349,94.7066,0.87441,0.316369
263600000,7,45.7978,111.703,2.35484,0.364996
263700000,5,31.4481,97.1342,4.72733,0.325852
263800000,2,15.9908,101.45,1.67587,0.316288
263900000,2,10.3365,91.7735,3.17355,0.316691
264000000,2,13.3422,92.5282,0.606837,0.317387
264100000,3,18.0675,74.1373,2.17633,0.352697
264200000,5,30.8137,109.514,1.43626,0.302515
264300000,5,26.8266,97.9216,4.03908,0.341727
264400000,7,40.6351,111.363,3.95175,0.307365
264500000,4,25.2275,92.6408,2.93122,0.315716
264600000,4,29.1305,82.3613,0.928681,0.3414
264700000,4,25.112,115.66,2.41998,0.311078
264800000,5,27.6399,96.4852,2.95329,0.307492
264900000,3,22.7984,103.228,1.4182,0.312689
265000000,3,19.7297,99.3911,2.54946,0.313912
265100000,4,21.0066,99.347,3.17391,0.313918
265200000,5,28.107,103.007,3.82549,0.319823
265300000,4,20.1199,97.537,1.62866,0.32083
265400000,8,45.665,92.9561,3.69278,0.314182
265500000,2,11.5702,87.9555,7.31629,0.311824
265600000,3,22.3583,94.8494,1.66439,0.315881
265700000,6,35.8695,87.3313,2.89885,0.320372
265800000,4,23.9056,113.553,2.89826,0.324717
265900000,6,31.7787,87.4409,6.09768,0.33923
266000000,3,16.2738,92.5455,3.81625,0.315888
266100000,3,19.5452,98.4359,1.09128,0.315166
266200000,4,21.3381,91.0733,2.24588,0.342207
266300000,3,20.7374,93.3292,3.70957,0.318305
266400000,5,27.3573,92.0591,4.73516,0.317187
266500000,3,20.9824,85.2116,2.60454,0.320105
266600000,4,22.1367,101.088,3.71001,0.331711
266700000,2,12.2913,104.944,2.14789,0.317206
266800000,3,19.7508,93.8525,2.16829,0.313682
266900000,4,26.42,88.9142,0.773931,0.31441
267000000,2,13.4417,93.6166,1.54345,0.34196
267100000,3,20.29,84.2912,3.72724,0.32439
267200000,7,36.1621,96.3622,3.05668,0.319042
267300000,7,42.6167,112.553,4.13424,0.319941
267400000,7,46.3886,96.3265,2.05438,0.321185
267500000,3,14.5932,98.9245,2.30382,0.30494
267600000,8,45.2536,97.9759,2.89944,0.316085
267700000,2,12.5875,93.4212,2.53274,0.329291
267800000,2,6.546,96.9988,1.35584,0.315334
267900000,3,20.7647,89.3046,1.65117,0.326839
268000000,4,21.8774,84.4132,3.5247,0.312625
268100000,5,29.3606,82.1273,3.33105,0.32286
268200000,3,18.9165,93.4495,2.97711,0.324667
268300000,3,16.7515,101.432,1.15903,0.321186
268400000,2,12.0518,91.962,0.179583,0.32964
268500000,6,32.231,103.815,4.74129,0.32288
268600000,4,27.0606,89.4827,2.04895,0.316529
268700000,4,21.7429,84.9891,2.35012,0.31898
268800000,5,32.1058,78.493,2.37597,0.317279
268900000,2,15.5841,68.7942,1.49109,0.32069
269000000,3,15.5232,100.08,3.80008,0.323482
269100000,3,18.6934,92.5188,2.23696,0.33607
269200000,5,26.4153,82.8219,2.33234,0.32678
269300000,3,17.6173,90.6479,2.71969,0.318056
269400000,5,29.887,109.716,4.60666,0.316248
269500000,2,16.3663,81.1464,2.27781,0.31038
269600000,5,29.4729,84.208,3.81737,0.315962
269700000,4,24.1972,100.088,2.63673,0.317028
269800000,5,33.7248,87.6824,3.22816,0.318277
269900000,4,28.2235,95.0702,1.62563,0.3165
270000000,2,13.4456,80.7187,0.774319,0.339223
270100000,3,19.268,103.517,1.77252,0.316853
270200000,6,27.9387,132.192,3.57155,0.31204
270300000,4,25.9932,116.685,2.13213,0.307867
270400000,3,19.9999,93.8692,1.49434,0.31512
270500000,3,21.0128,91.9793,2.91049,0.317014
270600000,2,14.8423,77.6913,1.9533,0.315483
270700000,3,21.7506,76.268,1.37509,0.322525
270800000,4,24.8467,91.1689,1.52688,0.323142
270900000,6,37.3041,79.6766,2.80358,0.318076
271000000,2,12.9258,85.8498,1.89264,0.320015
271100000,4,22.7996,81.906,6.59634,0.317485
271200000,5,36.5929,81.6034,0.635459,0.327975
271300000,4,26.1826,90.8398,2.75787,0.322785
271400000,6,35.1088,98.6497,3.72515,0.32384
271500000,4,26.6234,89.2903,2.36109,0.324579
271600000,4,26.145,108.875,2.71125,0.317092
271700000,3,22.3863,87.7144,0.262432,0.3252
271800000,7,46.5004,119.414,2.27971,0.332518
271900000,2,9.10878,89.5744,0.361472,0.316699
272000000,4,23.2431,94.0407,2.3789,0.317971
272100000,4,25.0592,98.6469,2.41693,0.327522
272200000,2,15.9324,101.969,0.938513,0.318166
272300000,5,30.7925,98.5017,4.03752,0.317316
272400000,6,35.4544,96.2043,2.93936,0.310837
272500000,8,46.3304,96.3885,4.75477,0.317418
272600000,2,15.8893,81.1867,0.85233,0.318285
272700000,2,15.7604,87.8068,2.98321,0.321297
272800000,5,31.6559,103.455,2.45526,0.314675
272900000,5,27.2914,92.7466,1.46929,0.3152
273000000,7,37.7214,75.3701,3.76363,0.342053
273100000,2,13.5062,94.5652,1.41995,0.316431
273200000,2,12.551,90.2121,1.96246,0.33842
273300000,10,58.4133,90.0505,8.17167,0.316444
273400000,3,22.0832,94.1563,1.29378,0.318543
273500000,4,25.0685,115.847,1.62745,0.318044
273600000,9,42.5283,116.928,3.7249,0.310907
273700000,2,12.9029,77.7458,2.81425,0.31263
273800000,2,13.6911,85.5184,0.977413,0.318551
273900000,3,21.9675,90.8559,1.40778,0.318514
274000000,3,18.3122,104.033,1.20116,0.31369
274100000,2,16.3959,102.428,1.86137,0.338105
274200000,4,23.65,104.126,3.18176,0.317923
274300000,3,19.4083,108.876,2.61814,0.31406
274400000,3,21.482,100.953,0.908055,0.317658
274500000,3,14.3959,108.512,0.933797,0.328782
274600000,8,43.7022,100.885,5.10425,0.28538
274700000,3,20.2179,92.8065,2.72085,0.317005
274800000,2,15.3969,100.563,0.79271,0.320943
274900000,3,16.7861,96.2183,2.47011,0.30538
275000000,3,18.9658,94.9195,2.44028,0.318098
275100000,5,32.4904,101.461,1.7297,0.317396
275200000,3,16.5771,101.595,2.08872,0.316569
275300000,3,20.6055,73.3543,2.48881,0.313122
275400000,6,40.6627,106.238,3.02907,0.321871
275500000,3,21.3404,90.6604,2.97018,0.316621
275600000,4,28.8654,80.2732,2.0286,0.315324
275700000,5,31.8284,92.9315,2.41966,0.317583
275800000,6,29.2241,94.7153,5.67895,0.317071
275900000,3,14.9187,88.4085,3.49776,0.322276
276000000,3,20.8125,92.0941,1.69028,0.312293
276100000,3,21.6764,93.7596,0.681496,0.315979
276200000,2,12.9317,110.147,3.92599,0.30522
276300000,8,47.0462,82.8186,4.07991,0.316147
276400000,8,38.7989,99.9338,7.36552,0.305735
276500000,2,14.0675,87.4149,3.68589,0.318251
276600000,3,19.7578,96.5974,3.28565,0.306438
276700000,4,26.3003,102.954,0.931922,0.31637
276800000,6,33.4121,94.4792,3.87683,0.319089
276900000,4,24.804,113.357,3.95348,0.320448
277000000,2,15.8659,100.983,1.58092,0.319192
277100000,7,36.1019,103.568,5.34584,0.32028
277200000,3,18.7488,94.876,1.15584,0.318493
277300000,3,14.9729,101.16,1.26959,0.316348
277400000,4,25.5167,108.949,3.43624,0.320157
277500000,2,15.8151,89.0089,0.822538,0.313645
277600000,3,15.3488,96.0873,0.748856,0.319347
277700000,2,13.0501,90.8334,1.74165,0.319327
277800000,4,24.128,119.285,2.77522,0.318786
277900000,8,38.4819,121.117,6.7451,0.317988
278000000,4,25.9767,89.3108,1.94662,0.3176
278100000,4,25.3648,85.1435,1.57166,0.317977
278200000,2,11.5174,96.2871,1.12531,0.3087
278300000,4,23.1298,101.261,2.03115,0.297825
278400000,4,18.8959,102.587,5.41618,0.306587
278500000,6,36.7849,93.9181,4.50122,0.314103
278600000,7,44.1853,76.4996,4.11107,0.314066
278700000,4,27.9107,108.838,2.20043,0.338597
278800000,2,14.0567,103.668,0.882707,0.315443
278900000,4,23.3605,101.021,2.36712,0.314421
279000000,4,22.4262,84.0957,2.93607,0.316837
279100000,4,25.8014,90.2816,2.79883,0.32201
279200000,3,22.165,103.477,0.712495,0.311348
279300000,3,13.4689,95.7991,3.20815,0.314703
279400000,4,24.324,110.346,4.56863,0.315633
279500000,2,16.028,95.3041,0.914962,0.311396
279600000,3,15.2131,94.4235,3.73555,0.313407
279700000,3,19.2736,95.2923,2.52989,0.31613
279800000,3,21.2314,86.7323,1.20236,0.317852
279900000,5,28.114,94.2739,4.54482,0.315733
280000000,4,25.0098,100.311,2.24079,0.318973
280100000,4,26.312,94.5459,1.83209,0.318736
280200000,2,15.2551,93.4347,1.67262,0.316824
280300000,4,25.7563,103.362,1.77251,0.30001
280400000,5,32.0183,113.347,2.29019,0.312256
280500000,4,23.181,94.2572,1.52156,0.31125
280600000,5,32.1127,96.4096,1.64918,0.318222
280700000,3,20.3718,100.736,1.83996,0.316625
280800000,3,23.8208,91.8913,1.14119,0.318467
280900000,4,22.6455,100.617,1.92638,0.318316
281000000,2,15.7362,88.6573,1.35623,0.313106
281100000,4,23.6937,99.3895,0.874825,0.322893
281200000,4,22.8191,101.05,4.80073,0.318842
281300000,2,15.3798,91.534,1.44659,0.323346
281400000,3,20.1788,89.5225,1.9432,0.325933
281500000,2,10.9196,81.7507,3.06439,0.32519
281600000,5,34.4484,69.4506,1.89741,0.319949
281700000,5,32.1064,84.1488,1.68019,0.320974
281800000,6,38.469,122.045,2.63851,0.318193
281900000,3,20.2924,89.1283,2.32736,0.318044
282000000,5,29.3339,103.518,2.98173,0.316885
282100000,2,10.4613,102.785,3.34737,0.31122
282200000,3,18.5968,100.101,2.00105,0.316643
282300000,4,29.7898,100.867,0.938336,0.316977
282400000,4,28.4865,87.0917,1.75004,0.322211
282500000,5,33.3424,97.9992,4.26148,0.314854
282600000,3,22.4329,100.791,2.67342,0.32169
282700000,7,41.9839,108.488,3.08211,0.317091
282800000,2,15.2135,87.1357,2.1167,0.314169
282900000,5,28.6741,97.2571,2.76063,0.32078
283000000,6,34.1033,93.6939,3.71753,0.309248
283100000,4,25.6173,102.919,2.37558,0.317525
283200000,3,20.1508,77.3605,2.35944,0.318805
283300000,2,12.3447,110.369,2.17553,0.30903
283400000,4,27.2483,92.2542,1.58084,0.321164
283500000,3,20.158,97.9376,2.41022,0.321713
283600000,3,20.8095,93.1907,2.85566,0.33604
283700000,6,35.2675,77.1777,3.19794,0.32565
283800000,6,37.736,94.3095,2.10159,0.327707
283900000,5,30.7026,79.0177,3.16747,0.314702
284000000,4,21.5392,99.9898,4.68157,0.32946
284100000,4,23.5366,95.5457,1.8634,0.31475
284200000,3,18.5809,105.281,4.27302,0.322071
284300000,2,14.1807,99.4416,1.61371,0.32169
284400000,2,12.8233,105.243,0.756002,0.320287
284500000,5,34.0045,89.386,2.16666,0.31511
284600000,3,20.9686,102.286,2.91934,0.32324
284700000,3,21.6614,89.004,1.71348,0.308693
284800000,3,18.9442,112.641,1.22814,0.320691
284900000,2,13.0836,104.378,1.98763,0.31764
285000000,2,17.1326,89.4743,0.585725,0.322936
285100000,5,25.0782,99.7143,3.15317,0.3096
285200000,2,15.029,93.8648,0.997381,0.317543
285300000,3,18.6837,94.9442,1.86032,0.31776
285400000,2,11.491,93.3243,2.41291,0.32195
285500000,2,16.1898,102.334,0.225514,0.317188
285600000,8,43.381,120.516,4.49965,0.316568
285700000,4,26.2365,92.6554,2.43491,0.3181
285800000,3,16.3764,72.8825,1.7132,0.31642
285900000,8,46.6342,100.938,3.78276,0.31634
286000000,5,27.1572,95.5722,3.07733,0.321055
286100000,6,38.9497,109.417,1.65899,0.315195
286200000,5,33.9565,103.597,2.39009,0.319878
286300000,7,40.1975,100.536,5.39212,0.32862
286400000,2,16.0894,99.2373,1.70561,0.318842
286500000,6,39.7836,107.411,1.10012,0.317847
286600000,5,29.9693,104.262,2.03471,0.30931
286700000,5,28.8331,105.466,2.64054,0.31452
286800000,3,18.663,94.3792,1.31698,0.314752
286900000,3,20.4435,108.167,1.25509,0.3172
287000000,2,13.1629,81.5104,2.37073,0.314475
287100000,2,18.6476,91.5619,0.449071,0.317117
287200000,2,16.9094,98.5989,0.372519,0.31097
287300000,2,12.875,83.6632,0.848439,0.316079
287400000,2,13.7641,91.5649,1.78116,0.316701
287500000,3,13.2311,95.5425,5.57884,0.314235
287600000,4,28.4326,101.894,0.46817,0.318333
287700000,2,12.9358,104.147,2.27361,0.316834
287800000,5,34.4107,91.4435,3.85903,0.315106
287900000,4,18.6432,101.865,5.55684,0.33759
288000000,5,26.5778,111.057,3.91388,0.315792
288100000,2,16.2729,84.3797,0.754399,0.33811
288200000,4,27.4868,87.542,2.23316,0.33698
288300000,3,19.5725,89.0663,2.02073,0.318362
288400000,3,21.5411,96.9267,2.9447,0.327327
288500000,3,21.1639,99.2234,2.71557,0.325946
288600000,2,14.4624,93.3576,0.814187,0.313983
288700000,4,26.6096,91.3858,1.25796,0.32209
288800000,3,20.3835,106.458,1.41599,0.313745
288900000,2,16.2132,88.9674,1.3316,0.320867
289000000,4,24.0061,101.9,0.773829,0.324799
289100000,4,24.9116,104.352,5.07457,0.32132
289200000,2,9.64249,91.3324,0.595771,0.323755
289300000,6,36.5573,81.0756,1.71895,0.32123
289400000,4,23.3872,93.4465,2.71275,0.313267
289500000,7,45.9008,120.218,2.942,0.318067
289600000,5,29.2642,86.8921,3.36183,0.316695
289700000,5,31.6028,77.5767,6.14574,0.311985
289800000,4,27.0174,109.636,2.59722,0.31157
289900000,5,27.196,94.5088,1.94487,0.317458
290000000,5,28.1011,95.0997,3.60587,0.316484
290100000,3,15.8479,112.509,1.84874,0.312326
290200000,3,20.1881,98.614,1.01439,0.315451
290300000,4,22.0966,99.6324,2.21913,0.315835
290400000,3,20.3439,98.0054,1.75732,0.319659
290500000,4,25.7625,107.121,2.6924,0.30774
290600000,5,34.6075,90.2711,2.30122,0.307891
290700000,8,43.1678,96.4147,5.95336,0.319105
290800000,4,25.687,96.512,2.53175,0.321
290900000,2,10.9183,97.1633,1.21303,0.31754
291000000,5,28.4336,83.505,4.98747,0.316859
291100000,6,36.2465,78.0529,2.35146,0.313829
291200000,2,14.1197,92.5678,0.50166,0.31182
291300000,6,34.3128,91.395,4.53202,0.315427
291400000,6,32.7518,98.4094,4.19542,0.311656
291500000,2,14.1456,87.5874,1.09658,0.319146
291600000,2,13.0203,73.9955,0.928267,0.314347
291700000,4,21.6344,96.0768,1.5575,0.316531
291800000,6,37.2999,95.4015,3.89245,0.31241
291900000,4,23.5239,96.3659,2.06112,0.320809
292000000,3,19.3586,97.7166,1.54874,0.332742
292100000,5,25.0459,118.806,4.0187,0.314186
292200000,6,35.8869,90.6074,4.15893,0.314379
292300000,5,31.6204,107.098,3.51027,0.326053
292400000,3,20.6962,88.064,1.0069,0.323654
292500000,5,27.2003,100.094,2.56894,0.323421
292600000,9,46.6306,81.5595,6.63985,0.319082
292700000,3,21.9208,100.172,2.18359,0.31766
292800000,7,40.4042,102.762,3.37428,0.317698
292900000,4,29.0597,94.4753,2.40632,0.31641
293000000,3,21.1754,109.866,1.38679,0.314125
293100000,4,25.825,81.0916,0.675267,0.329127
293200000,3,19.8702,95.1648,1.09252,0.326548
293300000,2,14.9322,88.664,2.4351,0.314204
293400000,4,19.8057,110.935,6.151,0.307647
293500000,3,17.6561,88.0815,3.44961,0.32035
293600000,3,16.3575,96.5653,1.52316,0.314277
293700000,3,17.8201,79.6083,1.75035,0.321107
293800000,3,22.3146,91.6096,0.847189,0.324496
293900000,3,21.3182,101.306,2.70493,0.324523
294000000,2,14.9492,83.1151,2.05716,0.326583
294100000,4,26.2094,107.843,2.57472,0.321482
294200000,4,25.3722,106.967,2.78698,0.319475
294300000,6,36.8317,100.878,1.82008,0.323289
294400000,3,19.8132,90.286,1.48998,0.31794
294500000,2,12.373,84.335,1.16993,0.320211
294600000,4,27.8192,96.82,1.25073,0.318827
294700000,3,20.6684,84.0611,0.933308,0.319119
294800000,7,39.0687,102.395,2.84432,0.335975
294900000,2,7.65515,93.9554,0.903336,0.321693
295000000,3,22.3357,98.5015,0.998345,0.318969
295100000,6,37.2149,99.5994,5.76739,0.318546
295200000,3,15.46,91.5623,4.63631,0.318667
295300000,3,16.5672,98.5872,2.0866,0.317315
295400000,6,31.4545,112.713,7.00554,0.317747
295500000,2,16.4897,83.5809,0.831762,0.318607
295600000,5,28.0207,92.2952,2.61273,0.312569
295700000,4,22.0214,102.727,2.47944,0.33664
295800000,3,16.3248,82.1939,2.91113,0.319051
295900000,3,18.2485,81.5417,2.11792,0.31315
296000000,4,24.2463,79.333,5.24243,0.328556
296100000,4,26.2355,103.63,1.81992,0.316671
296200000,2,17.766,90.0588,0.665349,0.32813
296300000,4,24.9104,98.0864,4.5386,0.314408
296400000,7,36.2594,117.23,4.90082,0.314175
296500000,6,35.1458,124.631,3.38821,0.309815
296600000,6,33.8213,91.5068,3.46897,0.324695
296700000,3,23.4539,99.3151,0.714197,0.311993
296800000,5,30.7788,77.7885,2.94103,0.328645
296900000,5,32.613,82.8944,1.09065,0.318488
297000000,3,14.9153,92.9131,0.905581,0.330083
297100000,3,19.0109,100.688,1.71903,0.321546
297200000,3,20.3626,101.667,1.61865,0.314536
297300000,3,20.5009,93.5678,2.69765,0.318847
297400000,2,14.2663,89.9845,2.30026,0.31523
297500000,3,18.5711,84.3068,1.09551,0.307105
297600000,4,27.9696,78.8787,1.08653,0.320742
297700000,3,19.5311,92.9394,1.60306,0.315672
297800000,4,23.6071,95.9149,1.36243,0.320585
297900000,3,19.2872,94.5946,2.67182,0.315651
298000000,7,42.6266,108.335,4.30796,0.312796
298100000,8,45.2161,97.9172,6.3484,0.315754
298200000,6,34.051,113.715,2.16436,0.313747
298300000,2,15.6413,99.5951,0.527471,0.314327
298400000,2,14.8338,95.8519,2.27552,0.323235
298500000,4,23.7297,98.2262,1.63804,0.31414
298600000,2,15.8411,94.912,0.91665,0.325638
298700000,3,21.1957,101.846,3.44514,0.319281
298800000,2,11.9957,89.1682,0.954271,0.32297
298900000,2,17.277,105.699,0.174239,0.30302
299000000,4,21.4306,105.816,2.94161,0.313618
299100000,3,22.2639,97.6008,0.888846,0.314776
299200000,3,20.9902,95.4008,2.11322,0.314777
299300000,3,20.8365,89.0544,0.888526,0.31213
299400000,2,18.0278,75.1779,1.09782,0.337043
299500000,7,42.4447,103.445,2.14911,0.311781
299600000,5,35.4642,104.378,2.93542,0.3156
299700000,2,13.67,90.6867,2.11517,0.311393
299800000,4,25.6723,103.958,2.47244,0.316465
299900000,1,12.149,68.8245,0.900409,0.316573
300000000,4,22.2867,83.5126,3.92401,0.320437
300100000,2,16.9076,100.982,0.418006,0.312799
300200000,3,21.6313,94.9957,2.29503,0.318287
300300000,4,25.2943,88.5987,4.35729,0.316233
300400000,3,18.6934,105.682,2.47417,0.32306
300500000,2,14.0806,85.3042,1.41625,0.32981
300600000,2,12.8324,93.704,3.53203,0.320189
300700000,3,20.6699,91.3905,2.50473,0.346844
300800000,4,21.172,114.96,1.34876,0.32711
300900000,3,14.9509,98.7059,6.19354,0.317049
301000000,3,21.5701,100.414,1.0916,0.31058
301100000,4,29.266,93.4221,1.67611,0.31599
