generation,N_shifts,logPrior,logLik,eventRate,acceptRate
19700000,10,20.8741,-16.4604,8.14,0.316642
19800000,4,14.8168,3.97858,2.38171,0.306611
19900000,5,7.9818,-9.12111,2.40836,0.316783
20000000,3,10.6392,-10.2465,1.48825,0.316809
20100000,5,11.0257,-5.36601,3.60765,0.315951
20200000,4,15.6498,-3.66743,1.0372,0.302893
20300000,4,12.7344,-3.78811,3.14869,0.305164
20400000,4,15.1583,-10.3935,3.59828,0.30354
20500000,7,23.383,-1.88579,1.64573,0.29541
20600000,4,9.25384,-6.02703,4.34694,0.305172
20700000,5,12.7825,-11.5064,3.63252,0.304957
20800000,4,14.8573,-30.7231,0.693273,0.303639
20900000,4,15.8367,-27.0473,2.03896,0.307424
21000000,4,13.7987,-19.3445,2.274,0.304504
21100000,4,16.3334,-4.11284,2.16621,0.31221
21200000,4,14.7246,-14.9855,2.58353,0.30468
21300000,6,16.404,-11.1982,3.53342,0.306665
21400000,4,11.7975,-3.79625,2.45715,0.30537
21500000,5,16.335,-37.0227,3.19963,0.306945
21600000,3,10.119,-6.32556,3.3852,0.300467
21700000,3,11.0096,-18.3089,2.23939,0.315359
21800000,3,13.6014,-14.953,0.620051,0.31151
21900000,5,9.49154,-37.1579,3.3814,0.299566
22000000,6,20.9262,-11.3595,3.0198,0.310335
22100000,6,15.3228,-0.73468,2.30763,0.309122
22200000,3,10.9561,-13.2718,1.40917,0.312473
22300000,4,12.0541,-23.8147,3.08372,0.309073
22400000,6,13.2828,-8.39856,4.65145,0.308201
22500000,7,27.4258,-13.9181,2.10476,0.310961
22600000,4,9.97661,-21.7505,1.16799,0.300638
22700000,3,12.1366,-25.3571,3.30337,0.298978
22800000,4,12.3856,-17.6238,2.52614,0.298835
22900000,5,13.3688,-1.64893,2.07022,0.307095
23000000,4,10.3107,-13.9037,1.45474,0.306685
23100000,8,25.3745,-9.11237,4.71388,0.306759
23200000,5,16.2538,-20.9869,1.95321,0.29265
23300000,6,16.7474,-14.3247,2.12379,0.306574
23400000,4,14.2643,-16.1438,2.34247,0.305679
23500000,3,8.67496,-17.2367,3.21999,0.306702
23600000,5,16.477,-28.1222,3.78922,0.307122
23700000,5,15.2506,0.722697,3.13569,0.304573
23800000,2,5.80445,-25.2675,2.08011,0.31097
23900000,4,12.6129,-14.4479,3.22464,0.313495
24000000,9,31.1776,-21.83,3.75057,0.310733
24100000,3,11.1387,-8.86276,1.66289,0.306406
24200000,4,15.7952,-22.5307,2.52695,0.305688
24300000,4,15.0574,-19.7311,2.63277,0.306653
24400000,6,15.1215,-2.94254,5.20748,0.305409
24500000,7,21.2443,-8.70961,5.52861,0.305576
24600000,5,14.4599,-6.98363,4.12361,0.301065
24700000,4,14.9406,-25.7167,1.73531,0.3115
24800000,4,14.0879,-21.9764,2.86308,0.301905
24900000,5,15.8148,-16.3294,2.06133,0.303607
25000000,8,19.4023,-11.5974,7.59054,0.30648
25100000,3,9.84169,-10.1788,2.0664,0.305404
25200000,9,20.8368,-5.02767,3.08776,0.30557
25300000,4,15.3804,-0.669492,1.43441,0.305598
25400000,5,14.2743,-16.0792,1.85053,0.304759
25500000,8,21.6197,-11.1312,4.16785,0.305135
25600000,5,14.1517,-4.68435,3.99463,0.29083
25700000,6,18.017,8.41106,2.37577,0.309515
25800000,4,12.6378,-12.1988,2.13814,0.307959
25900000,6,23.6791,-13.1624,2.52679,0.300637
26000000,6,16.5451,-9.36658,3.08403,0.308684
26100000,3,9.62453,-16.0945,3.58631,0.303797
26200000,6,15.8519,-16.1161,4.23418,0.29996
26300000,7,20.5596,-33.0882,4.07535,0.307202
