generation,N_shifts,logPrior,logLik,eventRate,acceptRate
20800000,6,17.5952,15.6151,2.79195,0.306085
20900000,2,10.3118,5.12826,1.2923,0.305987
21000000,3,8.07378,21.6422,0.915807,0.308429
21100000,3,11.8573,15.6193,1.87689,0.304405
21200000,2,8.82864,6.5908,0.965471,0.301905
21300000,2,7.02903,5.85072,0.948702,0.303123
21400000,1,6.81397,-17.9352,0.572203,0.314489
21500000,4,11.3351,-3.75298,1.80329,0.305479
21600000,3,11.6057,3.57021,2.20134,0.305547
21700000,2,8.38086,-5.57094,0.652505,0.305156
21800000,3,12.9034,-9.16145,0.433928,0.317478
21900000,2,6.75486,3.84518,3.65613,0.301175
22000000,5,18.4816,-15.8628,2.97577,0.31794
22100000,2,8.84157,2.53877,1.51333,0.303875
22200000,2,8.91168,-8.63941,0.313503,0.303774
22300000,4,13.0721,8.37029,2.29417,0.315314
22400000,2,5.74384,-2.72295,1.85567,0.305297
22500000,5,13.0761,-1.2412,2.43277,0.314386
22600000,3,10.8496,-11.1405,3.33035,0.31035
22700000,4,10.3394,5.0549,1.8395,0.307046
22800000,2,10.2907,-6.11024,1.10061,0.313095
22900000,3,10.9421,12.0847,0.640336,0.29799
23000000,2,8.15369,0.554616,1.43979,0.303305
23100000,3,9.45669,-0.45855,1.18594,0.306245
23200000,3,9.00635,4.3954,3.1086,0.304835
23300000,2,8.44112,-0.779678,0.251515,0.30665
23400000,4,13.4436,-4.61363,2.83635,0.304322
23500000,4,8.32481,7.83443,1.90189,0.308426
23600000,5,15.7332,2.46874,3.19975,0.304508
23700000,3,9.15577,-9.97963,0.910035,0.304247
23800000,3,7.32871,-9.71906,2.44563,0.3035
23900000,4,14.8741,-6.11753,1.8557,0.30203
24000000,3,12.1005,2.76217,2.31925,0.304606
24100000,2,8.81264,10.6059,0.559092,0.303318
24200000,3,5.88962,-1.36068,4.0925,0.301562
24300000,4,15.6419,-10.5206,1.79643,0.304497
24400000,6,18.1956,-4.82457,3.42236,0.302606
24500000,2,9.09117,-2.89002,0.923895,0.302625
24600000,2,10.1651,-8.09307,1.23875,0.314912
24700000,2,10.5429,0.0406119,0.624426,0.302684
24800000,4,15.2283,9.06361,1.5442,0.312783
24900000,2,9.32717,-8.08504,2.52557,0.318207
25000000,3,11.185,-7.89459,2.56887,0.302953
25100000,3,13.3927,-5.54165,0.898114,0.312012
25200000,8,18.4954,4.44181,5.60014,0.302262
25300000,3,12.1042,2.19422,0.935658,0.311349
25400000,2,8.85686,-5.36246,0.487052,0.302526
25500000,3,11.8579,-9.97798,0.666847,0.302888
25600000,2,9.08694,7.56056,1.25544,0.30624
25700000,2,9.76082,4.78991,0.96108,0.305945
25800000,4,11.0516,2.89379,2.97278,0.304083
25900000,3,9.2102,-2.415,0.956215,0.312039
26000000,2,4.1913,-5.15871,2.57045,0.306695
26100000,4,12.9325,13.4216,4.37676,0.301467
26200000,3,9.80434,-18.4582,0.900048,0.306105
26300000,4,14.6279,-10.5817,1.39456,0.299355
26400000,4,13.2329,0.122905,1.31421,0.306947
26500000,2,9.40787,6.46966,0.819919,0.299918
26600000,4,14.3853,10.4002,2.40292,0.301155
26700000,5,15.5154,-5.05695,2.04443,0.319415
26800000,6,15.9121,-4.0272,1.05221,0.300597
26900000,3,9.67843,-27.6725,1.44979,0.330825
27000000,3,12.36,13.3101,1.11201,0.325987
27100000,2,8.61488,-11.4138,0.943312,0.307286
27200000,2,6.32981,-3.45811,1.49686,0.32953
27300000,2,-0.228949,-20.8117,2.06906,0.304879
27400000,2,9.61637,-9.39608,1.58551,0.332273
27500000,4,14.4342,-6.89174,3.97202,0.306918
27600000,6,16.6752,7.77124,5.36354,0.306915
27700000,1,4.54207,-16.0459,1.37372,0.332453
27800000,2,5.59517,-14.7121,1.58496,0.324274
27900000,2,10.9645,14.5739,0.50195,0.32123
28000000,4,8.7348,-18.4269,3.32252,0.306538
28100000,2,9.80838,-1.49891,0.462194,0.304852
28200000,2,6.17554,13.2674,3.25591,0.307075
28300000,2,9.48871,1.29315,1.72353,0.304929
28400000,2,4.79934,-3.05875,3.11361,0.30483
28500000,2,7.17572,-5.85638,1.31895,0.306038
28600000,5,14.7301,-2.15904,4.18117,0.30189
28700000,2,7.7792,-6.38022,1.8859,0.305495
