generation,N_shifts,logPrior,logLik,eventRate,acceptRate
16500000,1,10.1682,64.7159,1.49831,0.373492
16600000,1,12.0841,88.66,0.678775,0.378754
16700000,5,33.1751,99.3759,5.40065,0.37501
16800000,3,23.023,67.3125,1.60593,0.370207
16900000,3,22.2716,78.3829,2.20885,0.378884
17000000,2,18.5988,81.6951,1.56482,0.377424
17100000,1,13.4444,92.2904,0.674679,0.37637
17200000,4,23.5504,72.4654,3.1775,0.36439
17300000,2,18.8043,86.4858,0.780188,0.359194
17400000,2,14.4213,96.0811,0.844846,0.376157
17500000,2,16.5685,88.4413,2.11315,0.37912
17600000,3,22.4225,78.428,0.866088,0.359764
17700000,4,29.6281,99.9693,3.18768,0.360102
17800000,2,18.8757,88.382,1.25508,0.360929
17900000,6,34.2904,89.961,4.57965,0.370906
18000000,2,19.6211,96.6953,0.956707,0.371122
18100000,4,30.9522,80.4031,2.27201,0.363005
18200000,3,21.7475,82.3388,2.42148,0.364179
18300000,2,18.0352,84.6693,2.19526,0.366137
18400000,1,7.76935,87.7603,1.3137,0.377086
18500000,1,11.1941,91.1205,0.606782,0.365343
18600000,6,37.5794,81.5052,2.94759,0.366404
18700000,8,47.0139,84.5286,5.57288,0.38037
18800000,3,18.6028,91.4121,5.00554,0.353426
18900000,1,12.2792,87.6401,0.835949,0.351533
19000000,1,10.0848,72.8618,0.112101,0.391417
19100000,2,16.8872,83.2665,0.603521,0.360565
19200000,3,24.2392,85.3924,0.689775,0.375974
19300000,3,23.5371,91.6387,2.57885,0.355588
19400000,1,10.5037,87.0381,1.83147,0.3722
19500000,5,34.2234,78.4654,1.53402,0.373047
19600000,1,9.98307,88.1826,0.408438,0.39419
19700000,2,17.0022,75.7763,1.61778,0.386387
19800000,7,41.4582,74.1429,4.85562,0.3741
19900000,1,10.6908,85.3354,0.860589,0.385865
20000000,1,11.2023,95.0049,0.613645,0.385576
20100000,4,30.8216,89.1889,1.95114,0.360946
20200000,1,12.5237,77.0278,1.01991,0.381665
20300000,2,18.3999,87.8285,1.67606,0.387932
20400000,4,24.1874,96.6764,2.43977,0.386609
20500000,4,22.5115,81.8811,1.45454,0.384723
20600000,2,17.4517,77.8287,1.36557,0.375955
20700000,1,11.564,89.041,1.02096,0.37676
20800000,2,17.5608,97.411,1.06839,0.385199
20900000,2,14.4435,86.9229,1.52364,0.372945
21000000,3,23.5602,90.9264,1.91459,0.383383
21100000,2,16.8705,82.9795,0.867372,0.380788
21200000,1,11.2156,96.7796,1.44341,0.365294
21300000,2,17.0579,89.8146,0.203261,0.380366
21400000,4,28.9508,93.5594,2.45177,0.376607
